STATE_FIP,COUNTY_FIP,TRACT_ID,Median Income,Median Income Male,Median Income Female,geom
47,065,012100,"25,661","31,979","20,157","POLYGON ((-85.47488899999999 34.986972, -85.46805499999999 34.98723, -85.467299 34.987575, -85.46629 34.988634999999995, -85.465893 34.989236999999996, -85.465429 34.989621, -85.464342 34.989956, -85.46361399999999 34.989941, -85.462935 34.989923999999995, -85.457771 34.993057, -85.456206 34.995229, -85.45566099999999 34.995599, -85.453982 34.995982, -85.452702 34.996573, -85.452095 34.996477, -85.450081 34.995678, -85.449345 34.995757999999995, -85.44864199999999 34.996733, -85.447969 34.99691, -85.443542 34.997116, -85.44282299999999 35.000633, -85.440073 35.001000000000005, -85.437979 35.002949, -85.43542099999999 35.002341, -85.43274199999999 35.004253999999996, -85.432048 35.005058999999996, -85.427571 35.006881, -85.42741099999999 35.008143, -85.42407 35.011739999999996, -85.421032 35.013739, -85.41948 35.017243, -85.419832 35.019179, -85.4182 35.020219, -85.419384 35.023403, -85.418632 35.025211, -85.419896 35.026603, -85.419016 35.027882999999996, -85.415752 35.028075, -85.414104 35.029531, -85.414248 35.031275, -85.411318 35.035326999999995, -85.411243 35.035498, -85.411204 35.035593, -85.40959199999999 35.040234999999996, -85.408712 35.041195, -85.40684 35.041243, -85.40523999999999 35.042107, -85.40248799999999 35.04185, -85.39766 35.041874, -85.392806 35.039074, -85.388193 35.039864, -85.388144 35.040997, -85.385537 35.043200999999996, -85.37847099999999 35.055267, -85.37736 35.057438999999995, -85.370391 35.063801999999995, -85.366359 35.069474, -85.365031 35.072554, -85.364059 35.076173, -85.36255299999999 35.084488, -85.361959 35.087773, -85.36716 35.090872999999995, -85.36816 35.092573, -85.36746699999999 35.094965, -85.37216 35.099073, -85.37303299999999 35.100105, -85.37607799999999 35.100825, -85.379603 35.103291, -85.38118999999999 35.103882999999996, -85.383305 35.10574, -85.384811 35.1059, -85.390355 35.105384, -85.391973 35.105848, -85.393463 35.105367, -85.39577 35.105638, -85.391819 35.120447999999996, -85.389375 35.119806, -85.386747 35.118500999999995, -85.38192699999999 35.117269, -85.377843 35.115792, -85.373134 35.1145, -85.36782 35.110139, -85.365584 35.108564, -85.364638 35.107793, -85.35103099999999 35.097031, -85.350408 35.096671, -85.345525 35.091364999999996, -85.341957 35.088027, -85.34048299999999 35.086481, -85.339435 35.085091, -85.33887299999999 35.082637, -85.340046 35.076222, -85.33929499999999 35.069900000000004, -85.339899 35.068484, -85.339 35.065644, -85.33896899999999 35.063185, -85.34078 35.058309, -85.344051 35.052347, -85.346007 35.047905, -85.347042 35.043977, -85.349774 35.034651, -85.349547 35.033414, -85.34861699999999 35.031836999999996, -85.343369 35.02774, -85.335741 35.021778999999995, -85.33280099999999 35.020738, -85.333135 35.01867, -85.338073 35.021133999999996, -85.338984 35.020804999999996, -85.340232 35.0218, -85.340676 35.022048999999996, -85.341183 35.022489, -85.341386 35.022597999999995, -85.34267299999999 35.022681999999996, -85.34025799999999 35.020959, -85.33835499999999 35.018314, -85.337418 35.014415, -85.337237 35.013906, -85.337794 35.012291, -85.33765799999999 35.010388, -85.337795 35.007329, -85.340595 35.006582, -85.342601 35.006108999999995, -85.342434 35.008593999999995, -85.34361299999999 35.012623999999995, -85.343851 35.012777, -85.34448599999999 35.012321, -85.3458 35.009625, -85.347032 35.008704, -85.347927 35.006394, -85.350764 35.002981999999996, -85.352649 35.002776, -85.355887 35.000834999999995, -85.359006 34.995073999999995, -85.361586 34.991354, -85.36209699999999 34.986958, -85.364807 34.986025, -85.365543 34.983803, -85.36475771499249 34.9833595390813, -85.3652390998717 34.9833506652057, -85.384967 34.982987, -85.3949217146443 34.9829851733575, -85.40762086528949 34.9829828431241, -85.40916216452119 34.9829825603031, -85.42203199903949 34.98298019875, -85.4322977392349 34.982978315035794, -85.45801699185199 34.9829735956759, -85.466713 34.982972, -85.47410531586509 34.9830630878201, -85.47551299999999 34.985644, -85.47488899999999 34.986972))"
47,065,010305,"33,444","43,125","26,005","POLYGON ((-85.15339499999999 35.247572999999996, -85.153087 35.249325, -85.151922 35.251551, -85.148617 35.255492, -85.148214 35.256519, -85.14518 35.269000999999996, -85.143723 35.273542, -85.142112 35.278298, -85.139343 35.280032999999996, -85.13006299999999 35.279302, -85.126722 35.274353999999995, -85.125524 35.273618, -85.12438 35.272779, -85.123036 35.269995, -85.118738 35.267249, -85.109944 35.266827, -85.10821299999999 35.266354, -85.10498 35.265983, -85.102869 35.26591, -85.100484 35.260419, -85.097797 35.256277, -85.096588 35.255599, -85.092012 35.251442, -85.086108 35.244600999999996, -85.08485399999999 35.241130999999996, -85.09077099999999 35.234911, -85.093674 35.233281, -85.095492 35.233333, -85.09709699999999 35.230384, -85.09990599999999 35.231260999999996, -85.101672 35.231291, -85.103959 35.230697, -85.108992 35.228038999999995, -85.111904 35.227568999999995, -85.11396599999999 35.227675999999995, -85.12253199999999 35.230318, -85.132057 35.230266, -85.13810099999999 35.231214, -85.144297 35.231232, -85.148653 35.231221999999995, -85.150781 35.231428, -85.15050000000001 35.23207, -85.15088399999999 35.232154, -85.149326 35.235031, -85.14976899999999 35.237601999999995, -85.15243 35.239765, -85.153003 35.240322, -85.15334299999999 35.240849, -85.15339499999999 35.247572999999996))"
47,065,011324,"39,630","54,250","23,889","POLYGON ((-85.120087 35.006747, -85.119469 35.007835, -85.116219 35.010391, -85.11279499999999 35.014278, -85.11210799999999 35.015367, -85.11348799999999 35.018631, -85.113867 35.022272, -85.110933 35.027194, -85.110541 35.028846, -85.10829299999999 35.030651999999996, -85.10831499999999 35.033660999999995, -85.107535 35.034058, -85.105886 35.032914999999996, -85.104885 35.032342, -85.103028 35.029952, -85.10222 35.027729, -85.100601 35.02653, -85.100083 35.024927, -85.096525 35.020553, -85.09514999999999 35.017879, -85.09211499999999 35.015018, -85.09181199999999 35.014815999999996, -85.08992099999999 35.014089, -85.089935 35.014033999999995, -85.090749 35.007799, -85.090912 35.007003999999995, -85.094752 34.999826999999996, -85.09810499999999 35.000837, -85.10093599999999 35.000886, -85.10619899999999 34.999089, -85.107513 34.999508, -85.111018 35.00138, -85.113331 35.001776, -85.12047299999999 35.006038, -85.120087 35.006747))"
47,065,980200,,,,"POLYGON ((-85.169632 35.099812, -85.16446599999999 35.103318, -85.16095899999999 35.104327, -85.15315 35.106162, -85.15046199999999 35.106791, -85.14473199999999 35.108427, -85.142269 35.109483, -85.141916 35.108937, -85.132406 35.10705, -85.120914 35.111207, -85.118149 35.110772, -85.114351 35.110178, -85.11136499999999 35.107515, -85.109965 35.104600000000005, -85.106022 35.105616999999995, -85.101978 35.105635, -85.09801 35.104528, -85.095269 35.10297, -85.09442299999999 35.102309999999996, -85.093411 35.101912, -85.09154199999999 35.099081, -85.090383 35.094545, -85.090268 35.091149, -85.09154199999999 35.087373, -85.09321899999999 35.084849999999996, -85.09659099999999 35.082541, -85.098948 35.079889, -85.10109 35.078541, -85.10275399999999 35.076944999999995, -85.103146 35.076346, -85.11213599999999 35.073661, -85.118713 35.070198, -85.121873 35.069856, -85.124973 35.069067, -85.132283 35.065962, -85.136145 35.065813999999996, -85.146012 35.06671, -85.147632 35.068757, -85.14925699999999 35.069395, -85.16519699999999 35.074182, -85.16721799999999 35.077314, -85.165143 35.081354999999995, -85.166112 35.082955999999996, -85.16964999999999 35.099191999999995, -85.169632 35.099812))"
47,065,011447,"38,688","46,226","32,458","POLYGON ((-85.139686 35.152633, -85.1366 35.157647, -85.136065 35.160326999999995, -85.133276 35.164013, -85.134962 35.166017, -85.13354799999999 35.167001, -85.12893199999999 35.165223999999995, -85.12730599999999 35.164097, -85.126317 35.162497, -85.124956 35.161922, -85.12420499999999 35.160329, -85.120469 35.156748, -85.12149199999999 35.155446, -85.118607 35.153689, -85.117481 35.151447, -85.115326 35.15031, -85.11141099999999 35.149054, -85.10799899999999 35.148336, -85.105994 35.149046, -85.104531 35.151875, -85.103393 35.152260999999996, -85.101028 35.151081, -85.098744 35.150434, -85.096408 35.152622, -85.09248199999999 35.153697, -85.089846 35.153118, -85.088129 35.154863, -85.087136 35.157768, -85.084498 35.158583, -85.07892199999999 35.157561, -85.077664 35.157469, -85.076723 35.156134, -85.07797099999999 35.153312, -85.075452 35.153172, -85.07493199999999 35.151772, -85.075176 35.149592999999996, -85.074055 35.147512, -85.07414 35.146907999999996, -85.077531 35.145029, -85.080674 35.144002, -85.08050899999999 35.142164, -85.07749 35.137614, -85.077227 35.135385, -85.07763899999999 35.134125, -85.081901 35.12761, -85.084547 35.126976, -85.083388 35.126523999999996, -85.079675 35.125071999999996, -85.079302 35.122578, -85.075831 35.121534, -85.072975 35.122402, -85.070674 35.121452, -85.071664 35.119655, -85.07468 35.120484999999995, -85.075603 35.119527999999995, -85.07641199999999 35.116671, -85.076753 35.113966999999995, -85.07630499999999 35.112649, -85.07484 35.112072, -85.070065 35.111215, -85.06898199999999 35.110281, -85.06922999999999 35.108473, -85.073261 35.107079999999996, -85.072773 35.106384999999996, -85.07022599999999 35.105906999999995, -85.069818 35.104268999999995, -85.070914 35.100775, -85.072479 35.100989, -85.075006 35.099598, -85.07300699999999 35.098290999999996, -85.068133 35.099077, -85.06702899999999 35.098692, -85.06745099999999 35.097148, -85.06888099999999 35.095493999999995, -85.068213 35.094681, -85.064877 35.09412, -85.064897 35.093247, -85.065742 35.092188, -85.06638099999999 35.092351, -85.067504 35.092109, -85.067858 35.091637, -85.067658 35.089839999999995, -85.069169 35.089273999999996, -85.069991 35.08979, -85.072069 35.089037, -85.07289899999999 35.087801, -85.07485199999999 35.087935, -85.074401 35.086484999999996, -85.07328 35.085107, -85.07282099999999 35.084785, -85.072428 35.084536, -85.074829 35.083675, -85.099974 35.077148, -85.103146 35.076346, -85.10275399999999 35.076944999999995, -85.10109 35.078541, -85.098948 35.079889, -85.09659099999999 35.082541, -85.09321899999999 35.084849999999996, -85.09154199999999 35.087373, -85.090268 35.091149, -85.090383 35.094545, -85.09154199999999 35.099081, -85.093411 35.101912, -85.09442299999999 35.102309999999996, -85.095269 35.10297, -85.09801 35.104528, -85.101978 35.105635, -85.106022 35.105616999999995, -85.109965 35.104600000000005, -85.11136499999999 35.107515, -85.114351 35.110178, -85.118149 35.110772, -85.11818699999999 35.112929, -85.116873 35.112989999999996, -85.117317 35.115626, -85.118499 35.11794, -85.116242 35.118744, -85.11215899999999 35.118851, -85.110069 35.122005, -85.111215 35.12367, -85.112169 35.128302999999995, -85.113373 35.131851, -85.113869 35.133010999999996, -85.11668999999999 35.136179999999996, -85.116923 35.136282, -85.117944 35.136705, -85.118481 35.137037, -85.119665 35.138173, -85.120395 35.139403, -85.120949 35.139652, -85.121387 35.13856, -85.122355 35.140442, -85.12182299999999 35.142064, -85.12203799999999 35.144625999999995, -85.12492499999999 35.143298, -85.126116 35.1421, -85.12884 35.141811, -85.130708 35.143515, -85.133253 35.143391, -85.13477499999999 35.145354, -85.136622 35.146657, -85.13889499999999 35.150088, -85.139686 35.152633))"
47,065,003200,"17,627","17,948","17,340","POLYGON ((-85.253683 35.038618, -85.25349399999999 35.042985, -85.254036 35.046215, -85.25255399999999 35.047412, -85.252513 35.049693, -85.24874899999999 35.054107, -85.24852 35.057376999999995, -85.246059 35.060598999999996, -85.246304 35.061147, -85.24415599999999 35.063018, -85.24094699999999 35.064211, -85.242488 35.059174, -85.240442 35.055039, -85.241581 35.052825, -85.236958 35.050703999999996, -85.23664099999999 35.048992, -85.23730599999999 35.047086, -85.23419799999999 35.046661, -85.228931 35.043869, -85.22241799999999 35.042916999999996, -85.22389299999999 35.041334, -85.226671 35.04025, -85.22805699999999 35.039764999999996, -85.234901 35.039032, -85.23822799999999 35.038059, -85.24271399999999 35.038036, -85.244811 35.037968, -85.24663 35.037295, -85.24782499999999 35.037058, -85.248466 35.036888, -85.249316 35.036707, -85.2497 35.036649, -85.249946 35.036693, -85.251274 35.03738, -85.253113 35.035596, -85.25497399999999 35.035418, -85.253683 35.038618))"
47,065,011100,"41,772","57,424","26,396","POLYGON ((-85.367898 35.122019, -85.367739 35.123841999999996, -85.36191199999999 35.127525, -85.362996 35.128431, -85.360676 35.130845, -85.359687 35.131114, -85.359459 35.131482, -85.358704 35.133098, -85.358257 35.133863, -85.35757 35.137825, -85.35931699999999 35.140583, -85.359673 35.142023, -85.355099 35.145761, -85.35365399999999 35.145685, -85.351901 35.146515, -85.351789 35.149279, -85.350083 35.149763, -85.349981 35.152108, -85.34991199999999 35.152181999999996, -85.349515 35.15244, -85.348485 35.152308, -85.347996 35.152116, -85.34758099999999 35.152072, -85.346999 35.15227, -85.346491 35.153188, -85.34608999999999 35.153413, -85.345708 35.153254, -85.344544 35.153793, -85.34251499999999 35.153365, -85.340808 35.15211, -85.33858599999999 35.151379999999996, -85.33445999999999 35.148997, -85.336331 35.146552, -85.332726 35.142021, -85.33313799999999 35.141121, -85.33092599999999 35.139862, -85.33039099999999 35.138329, -85.330727 35.138054, -85.327354 35.135227, -85.326411 35.136051, -85.324578 35.134620999999996, -85.323756 35.134443, -85.32318 35.134515, -85.320769 35.136638999999995, -85.31875099999999 35.137505, -85.319531 35.135723, -85.320376 35.134488, -85.320945 35.133849999999995, -85.322704 35.131589, -85.32665899999999 35.126284999999996, -85.328017 35.124656, -85.328741 35.122973, -85.32975499999999 35.121584999999996, -85.332268 35.118839, -85.33284499999999 35.117929, -85.33417899999999 35.116726, -85.336278 35.115697, -85.336563 35.115559, -85.339188 35.11247, -85.345322 35.108881, -85.347832 35.109017, -85.349047 35.109162999999995, -85.34965799999999 35.109383, -85.351625 35.110268, -85.351727 35.110164999999995, -85.35489199999999 35.112964999999996, -85.355102 35.113464, -85.354781 35.115952, -85.354314 35.116915999999996, -85.356653 35.114892999999995, -85.359388 35.114424, -85.366027 35.118291, -85.369036 35.12082, -85.367898 35.122019))"
47,065,001600,"9,925","10,058","9,845","POLYGON ((-85.33280099999999 35.020738, -85.33009299999999 35.021318, -85.32851199999999 35.02223, -85.326411 35.025321, -85.326028 35.029987, -85.32853 35.04062, -85.32876999999999 35.043326, -85.328204 35.047832, -85.32737999999999 35.049872, -85.32578 35.052338, -85.323571 35.054472, -85.320143 35.056459, -85.316339 35.057684, -85.315309 35.054221999999996, -85.31388 35.052184, -85.31433 35.049972, -85.314199 35.044340999999996, -85.31481699999999 35.042093, -85.315575 35.041095, -85.31747899999999 35.039918, -85.318615 35.039282, -85.31936499999999 35.038405, -85.31919099999999 35.033321, -85.318472 35.032185, -85.320623 35.031566, -85.321815 35.030229999999996, -85.325507 35.022602, -85.326503 35.021218999999995, -85.32822399999999 35.01989, -85.331025 35.01876, -85.333135 35.01867, -85.33280099999999 35.020738))"
47,065,011800,"25,426","26,482","23,892","POLYGON ((-85.273968 34.992706999999996, -85.27217499999999 34.997171, -85.271119 34.998242, -85.2714 34.998360999999996, -85.270961 35.000477, -85.26762099999999 35.006631, -85.267828 35.008756999999996, -85.267962 35.009119, -85.266285 35.008445, -85.263412 35.007864, -85.262822 35.007484, -85.259872 35.003445, -85.258217 35.00111, -85.25598099999999 34.999158, -85.253509 34.998058, -85.251196 34.997617999999996, -85.248808 34.99756, -85.24654799999999 34.99755, -85.244424 34.997464, -85.243139 34.997172, -85.241182 34.996493, -85.237496 34.99581, -85.23539 34.995414, -85.237552 34.992435, -85.238597 34.989776, -85.240974 34.987251, -85.2421827037588 34.9853725097356, -85.24228770962429 34.9853708859336, -85.2548141529975 34.9851771780464, -85.254955 34.985175, -85.26505499999999 34.985075, -85.27302024307541 34.9850012545776, -85.27306452142739 34.9850008446308, -85.273093 34.985841, -85.271683 34.987705, -85.268582 34.988738, -85.270597 34.989562, -85.27040799999999 34.990041, -85.275611 34.990335, -85.273968 34.992706999999996))"
47,065,002600,"15,987","22,232","14,618","POLYGON ((-85.299337 35.026457, -85.29633299999999 35.031956, -85.282845 35.027052, -85.280959 35.026385999999995, -85.27716 35.025045, -85.276082 35.024646, -85.271299 35.022863, -85.26949599999999 35.022192, -85.266172 35.020966, -85.264168 35.021378999999996, -85.26373199999999 35.021533, -85.26306799999999 35.021732, -85.261398 35.021451, -85.261515 35.021060999999996, -85.262304 35.021146, -85.263876 35.02088, -85.265779 35.019982999999996, -85.269082 35.01678, -85.270893 35.014979, -85.272469 35.014424999999996, -85.274237 35.014572, -85.280473 35.016425, -85.28695599999999 35.018333, -85.287798 35.018492, -85.289868 35.018611, -85.293537 35.018524, -85.295073 35.018979, -85.30019 35.023998999999996, -85.299337 35.026457))"
47,065,011413,"27,948","31,796","25,677","POLYGON ((-85.194592 35.107611999999996, -85.187124 35.11564, -85.18624 35.116915, -85.185801 35.117616999999996, -85.18350799999999 35.120545, -85.180463 35.124184, -85.174813 35.12949, -85.171027 35.135172, -85.16977399999999 35.137696999999996, -85.166753 35.142911999999995, -85.16625499999999 35.144529, -85.163997 35.147853999999995, -85.163247 35.15042, -85.16192 35.151396999999996, -85.157545 35.153607, -85.150958 35.15426, -85.147307 35.152173, -85.144019 35.151469999999996, -85.141172 35.150371, -85.139686 35.152633, -85.13889499999999 35.150088, -85.136622 35.146657, -85.13477499999999 35.145354, -85.133253 35.143391, -85.130708 35.143515, -85.12884 35.141811, -85.126116 35.1421, -85.12492499999999 35.143298, -85.12203799999999 35.144625999999995, -85.12182299999999 35.142064, -85.122355 35.140442, -85.121387 35.13856, -85.120949 35.139652, -85.120395 35.139403, -85.119665 35.138173, -85.118481 35.137037, -85.117944 35.136705, -85.116923 35.136282, -85.11668999999999 35.136179999999996, -85.113869 35.133010999999996, -85.113373 35.131851, -85.112169 35.128302999999995, -85.111215 35.12367, -85.110069 35.122005, -85.11215899999999 35.118851, -85.116242 35.118744, -85.118499 35.11794, -85.117317 35.115626, -85.116873 35.112989999999996, -85.11818699999999 35.112929, -85.118149 35.110772, -85.120914 35.111207, -85.132406 35.10705, -85.141916 35.108937, -85.142269 35.109483, -85.14473199999999 35.108427, -85.15046199999999 35.106791, -85.15315 35.106162, -85.16095899999999 35.104327, -85.16446599999999 35.103318, -85.169632 35.099812, -85.16976799999999 35.09994, -85.17178 35.102264999999996, -85.173234 35.104983, -85.174015 35.105257, -85.175575 35.105349, -85.174274 35.105677, -85.177967 35.106215999999996, -85.18103099999999 35.105939, -85.18221299999999 35.104782, -85.180854 35.105776, -85.17617299999999 35.105616, -85.18005 35.105184, -85.185045 35.10335, -85.18785 35.103201999999996, -85.19028999999999 35.103829, -85.194592 35.107611999999996))"
47,065,002900,"18,945","13,949","22,363","POLYGON ((-85.256517 35.033379, -85.25497399999999 35.035418, -85.253113 35.035596, -85.247174 35.033133, -85.248626 35.030228, -85.246476 35.030038999999995, -85.245171 35.032435, -85.244963 35.032688, -85.242267 35.031743999999996, -85.243042 35.030370999999995, -85.24084599999999 35.029556, -85.23477 35.027333, -85.23447 35.025335, -85.23558799999999 35.022712, -85.232033 35.021236, -85.23307799999999 35.019192, -85.230334 35.018183, -85.230216 35.018139, -85.226232 35.016664, -85.228281 35.012951, -85.232272 35.01464, -85.23601599999999 35.016228, -85.239718 35.018710999999996, -85.240421 35.020286999999996, -85.241714 35.022, -85.242817 35.022689, -85.246454 35.024153, -85.24871399999999 35.025684999999996, -85.252382 35.026421, -85.25745599999999 35.029320999999996, -85.256517 35.033379))"
47,065,010431,"31,563","37,134","22,493","POLYGON ((-85.249251 35.146288, -85.248508 35.158156, -85.247958 35.165576, -85.246602 35.182539999999996, -85.242037 35.182058999999995, -85.236864 35.179175, -85.23633099999999 35.177861, -85.235975 35.177597999999996, -85.233505 35.176244, -85.228781 35.17487, -85.226798 35.175948, -85.226271 35.176195, -85.222831 35.174934, -85.21848399999999 35.176444, -85.216279 35.17633, -85.211889 35.173052, -85.208191 35.173592, -85.206291 35.172765999999996, -85.206626 35.172360999999995, -85.208092 35.169896, -85.20322399999999 35.167482, -85.19764599999999 35.169453, -85.19741599999999 35.169464, -85.19138699999999 35.162484, -85.19419099999999 35.159127999999995, -85.19930699999999 35.154057, -85.202985 35.149727999999996, -85.20406899999999 35.149144, -85.20495799999999 35.149056, -85.217188 35.151998999999996, -85.218577 35.151365999999996, -85.21902 35.150812, -85.219853 35.147428999999995, -85.221038 35.146442, -85.226834 35.143944999999995, -85.233774 35.139752, -85.236837 35.137268, -85.241148 35.134451999999996, -85.24451599999999 35.131038, -85.24682 35.13563, -85.24871399999999 35.141830999999996, -85.249251 35.146288))"
47,065,010411,"29,592","41,102","19,597","POLYGON ((-85.24619799999999 35.188314999999996, -85.24371 35.189617, -85.242584 35.190574, -85.231388 35.202600000000004, -85.228567 35.205239999999996, -85.225471 35.207578999999996, -85.220006 35.211121999999996, -85.218192 35.212783, -85.21778599999999 35.213193, -85.216774 35.212201, -85.21452699999999 35.210792999999995, -85.214264 35.210642, -85.212898 35.210121, -85.21356999999999 35.20689, -85.210771 35.203606, -85.207483 35.202594999999995, -85.207428 35.202557, -85.207022 35.202261, -85.201537 35.198541999999996, -85.20021799999999 35.198017, -85.195731 35.194517999999995, -85.189905 35.189045, -85.182953 35.182243, -85.1764 35.171138, -85.178823 35.170591, -85.184817 35.167561, -85.188603 35.165234999999996, -85.19138699999999 35.162484, -85.19741599999999 35.169464, -85.19764599999999 35.169453, -85.20322399999999 35.167482, -85.208092 35.169896, -85.206626 35.172360999999995, -85.206291 35.172765999999996, -85.208191 35.173592, -85.211889 35.173052, -85.216279 35.17633, -85.21848399999999 35.176444, -85.222831 35.174934, -85.226271 35.176195, -85.226798 35.175948, -85.228781 35.17487, -85.233505 35.176244, -85.235975 35.177597999999996, -85.23633099999999 35.177861, -85.236864 35.179175, -85.242037 35.182058999999995, -85.246602 35.182539999999996, -85.24619799999999 35.188314999999996))"
47,065,010412,"26,761","36,440","18,674","POLYGON ((-85.207428 35.202557, -85.206935 35.203959, -85.203564 35.205461, -85.201167 35.208956, -85.199685 35.210918, -85.199862 35.213752, -85.19815799999999 35.216907, -85.198583 35.218567, -85.19703899999999 35.221241, -85.19622 35.221767, -85.190176 35.219805, -85.188102 35.218724, -85.18701399999999 35.216401, -85.18543799999999 35.21523, -85.18157099999999 35.215072, -85.18130699999999 35.215073, -85.179243 35.214964, -85.17871099999999 35.214847999999996, -85.178152 35.214636, -85.175806 35.213119999999996, -85.170395 35.208065, -85.165812 35.205548, -85.160736 35.203233, -85.158821 35.200610999999995, -85.16091899999999 35.199585, -85.163913 35.197224999999996, -85.163808 35.197159, -85.165142 35.195189, -85.16834999999999 35.185989, -85.169373 35.182983, -85.172501 35.173752, -85.173947 35.172008999999996, -85.17515399999999 35.171403, -85.1764 35.171138, -85.182953 35.182243, -85.189905 35.189045, -85.195731 35.194517999999995, -85.20021799999999 35.198017, -85.201537 35.198541999999996, -85.207022 35.202261, -85.207428 35.202557))"
47,065,980100,,,,"POLYGON ((-85.214074 35.04913, -85.209926 35.054916, -85.208694 35.055729, -85.207487 35.05607, -85.20339299999999 35.055718999999996, -85.20058499999999 35.051552, -85.19335799999999 35.032784, -85.194555 35.032630999999995, -85.194818 35.030364999999996, -85.19766899999999 35.031355, -85.20193599999999 35.030504, -85.20137 35.029351999999996, -85.202462 35.026412, -85.20434 35.022833999999996, -85.206327 35.021119999999996, -85.207318 35.018187999999995, -85.21020399999999 35.016641, -85.20987799999999 35.015031, -85.2102 35.014736, -85.211771 35.015933, -85.21162799999999 35.018193, -85.212463 35.021963, -85.21243299999999 35.030682, -85.21198 35.033142, -85.21083 35.035953, -85.20955699999999 35.039687, -85.20974199999999 35.042223, -85.210495 35.044520999999996, -85.209749 35.046562, -85.208433 35.047091, -85.206385 35.046098, -85.205141 35.047091, -85.206204 35.04848, -85.20910099999999 35.050079, -85.212109 35.048986, -85.214074 35.04913))"
47,065,002500,"14,967","20,028","12,851","POLYGON ((-85.294399 35.01343, -85.29306799999999 35.015941999999995, -85.293039 35.0163, -85.293537 35.018524, -85.289868 35.018611, -85.287798 35.018492, -85.28695599999999 35.018333, -85.280473 35.016425, -85.274237 35.014572, -85.272469 35.014424999999996, -85.270893 35.014979, -85.269082 35.01678, -85.265779 35.019982999999996, -85.263876 35.02088, -85.262304 35.021146, -85.261515 35.021060999999996, -85.26010199999999 35.02045, -85.260691 35.018634999999996, -85.261674 35.018882999999995, -85.26448599999999 35.016223, -85.268248 35.010039, -85.267962 35.009119, -85.267828 35.008756999999996, -85.26762099999999 35.006631, -85.270961 35.000477, -85.2714 34.998360999999996, -85.27409899999999 34.997732, -85.276009 34.996235, -85.27587299999999 34.997493999999996, -85.277154 34.996296, -85.278469 34.996606, -85.27741999999999 34.998798, -85.279643 34.999601999999996, -85.279718 35.001911, -85.283304 35.003339, -85.283388 35.003409999999995, -85.286684 35.004649, -85.29103099999999 35.006237, -85.29307299999999 35.005972, -85.29391 35.010211, -85.294399 35.01343))"
47,065,011203,"19,718","24,481","13,210","POLYGON ((-85.096649 34.992737, -85.094752 34.999826999999996, -85.090912 35.007003999999995, -85.090749 35.007799, -85.089935 35.014033999999995, -85.08992099999999 35.014089, -85.087445 35.018482, -85.085234 35.02442, -85.085137 35.026748, -85.079565 35.034101, -85.076895 35.037746999999996, -85.074559 35.043442999999996, -85.073779 35.045125999999996, -85.072678 35.047582999999996, -85.071418 35.051212, -85.06670299999999 35.059608, -85.062134 35.057964, -85.058959 35.057711999999995, -85.05408 35.054109, -85.049562 35.053162, -85.04969899999999 35.053504, -85.04847199999999 35.053304, -85.044704 35.052472, -85.038039 35.048207, -85.035862 35.046202, -85.028095 35.031504999999996, -85.025809 35.027138, -85.02381199999999 35.023309999999995, -85.02299699999999 35.021978, -85.022686 35.021632, -85.02449399999999 35.020001, -85.026873 35.016436, -85.03156 35.017025, -85.032259 35.01701, -85.033035 35.016732, -85.03589199999999 35.013884, -85.037795 35.01278, -85.039767 35.012499, -85.041811 35.011995, -85.046365 35.007684999999995, -85.0502 35.003226, -85.055315 34.999745, -85.056769 34.998304999999995, -85.058505 34.995611, -85.062258 34.988876999999995, -85.06491899999999 34.987915, -85.06483722609829 34.9867656873407, -85.0836083174295 34.986653645959294, -85.0960883213421 34.9865791549852, -85.096649 34.992737))"
47,065,010901,"34,276","37,899","26,310","POLYGON ((-85.349774 35.034651, -85.347042 35.043977, -85.346007 35.047905, -85.344051 35.052347, -85.34078 35.058309, -85.33896899999999 35.063185, -85.339 35.065644, -85.339899 35.068484, -85.33929499999999 35.069900000000004, -85.340046 35.076222, -85.33887299999999 35.082637, -85.339435 35.085091, -85.34048299999999 35.086481, -85.341957 35.088027, -85.33957099999999 35.089392, -85.333984 35.0869, -85.33206799999999 35.089977, -85.33053 35.089335, -85.329022 35.088235, -85.327677 35.086962, -85.3274 35.086653999999996, -85.32612499999999 35.085491, -85.324248 35.084931999999995, -85.319226 35.084185999999995, -85.31760799999999 35.083994, -85.318274 35.081551999999995, -85.32078399999999 35.077850999999995, -85.318563 35.074722, -85.319262 35.070699, -85.31703399999999 35.068764, -85.31825599999999 35.068621, -85.318738 35.065646, -85.316339 35.057684, -85.320143 35.056459, -85.323571 35.054472, -85.32578 35.052338, -85.32737999999999 35.049872, -85.328204 35.047832, -85.32876999999999 35.043326, -85.32853 35.04062, -85.326028 35.029987, -85.326411 35.025321, -85.32851199999999 35.02223, -85.33009299999999 35.021318, -85.33280099999999 35.020738, -85.335741 35.021778999999995, -85.343369 35.02774, -85.34861699999999 35.031836999999996, -85.349547 35.033414, -85.349774 35.034651))"
